StripChart:,Data,
Date:, Thu Mar 09 13:00:19 2023
,
Number of Data Variables =, 13,
Max Number of Data Points =, 100000,
Number of Data Points =, 1237,
Time Interval,         1, to ,     74161,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
       10381,     60.6766,     46.5491,     20.6545,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.433,     172.156,     268.437,     336.211,     383.794,
       10441,     60.6774,      46.549,     20.6764,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.438,     172.155,     268.432,     336.208,     383.794,
       10501,     60.6783,     46.5489,      20.698,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.442,     172.154,     268.427,     336.205,     383.794,
       10561,     60.6792,     46.5489,     20.7196,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.446,     172.154,     268.423,     336.201,     383.794,
       10621,       60.68,     46.5488,     20.7409,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.451,     172.153,     268.418,     336.198,     383.794,
       10681,     60.6808,     46.5488,      20.762,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.455,     172.152,     268.413,     336.195,     383.794,
       10741,     60.6816,     46.5488,     20.7829,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.459,     172.152,     268.409,     336.191,     383.793,
       10801,     60.6824,     46.5488,     20.8036,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.462,     172.151,     268.405,     336.188,     383.793,
       10861,     60.6831,     46.5487,     20.8241,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.466,     172.151,       268.4,     336.185,     383.792,
       10921,     60.6838,     46.5487,     20.8443,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,      186.47,      172.15,     268.396,     336.181,      383.79,
       10981,     60.6846,     46.5487,     20.8642,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.473,     172.149,     268.392,     336.178,     383.789,
       11041,     60.6853,     46.5487,     20.8839,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.477,     172.149,     268.388,     336.175,     383.788,
       11101,     60.6859,     46.5487,     20.9033,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,      186.48,     172.148,     268.384,     336.171,     383.786,
       11161,     60.6866,     46.5487,     20.9224,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.483,     172.148,      268.38,     336.168,     383.784,
       11221,     60.6873,     46.5487,     20.9412,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.486,     172.147,     268.376,     336.165,     383.782,
       11281,     60.6879,     46.5487,     20.9597,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.489,     172.147,     268.372,     336.162,      383.78,
       11341,     60.6885,     46.5487,     20.9778,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.492,     172.147,     268.369,     336.158,     383.778,
       11401,     60.6891,     46.5488,     20.9956,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.495,     172.146,     268.365,     336.155,     383.776,
       11461,     60.6897,     46.5488,     21.0131,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.498,     172.146,     268.362,     336.152,     383.773,
       11521,     60.6903,     46.5488,     21.0302,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.501,     172.145,     268.358,     336.148,     383.771,
       11581,     60.6908,     46.5488,      21.047,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.503,     172.145,     268.355,     336.145,     383.768,
       11641,     60.6914,     46.5489,     21.0633,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.506,     172.145,     268.351,     336.142,     383.766,
       11701,     60.6919,     46.5489,     21.0794,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.508,     172.144,     268.348,     336.139,     383.763,
       11761,     60.6924,     46.5489,      21.095,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.511,     172.144,     268.345,     336.136,      383.76,
       11821,     60.6929,      46.549,     21.1102,     10.6381,     20.4252,     60.1583,     34.1838,     5.65787,     186.513,     172.144,     268.342,     336.132,     383.757,
       11881,     60.6934,      46.549,      21.125,     10.6381,     20.4253,     60.1583,     34.1838,     5.65787,     186.516,     172.144,     268.339,     336.129,     383.754,
       11941,     60.6939,      46.549,     21.1395,     10.6381,     20.4253,     60.1583,     34.1838,     5.65787,     186.518,     172.143,     268.336,     336.126,      383.75,
       12001,     60.6944,     46.5491,     21.0908,     10.6333,     20.4175,     60.1583,     34.1838,     5.65788,      186.52,     172.143,     268.333,     336.123,     383.747,
       12061,     60.6952,     46.5491,     21.0926,     10.6314,     20.4163,     60.1583,     34.1838,     5.65788,     186.522,     172.167,     268.333,      336.12,     383.744,
       12121,     60.6996,     46.5492,      21.079,     10.6312,      20.416,     60.1583,     34.1838,     5.65789,     186.522,     172.199,     268.313,     336.118,     383.741,
       12181,     60.7115,     46.5492,     21.0538,     10.6302,     20.4131,     60.1583,     34.1838,      5.6579,     186.512,     172.041,     268.039,     336.095,     383.737,
       12241,     60.7301,     46.5487,     21.0252,     10.6298,     20.4112,     60.1583,     34.1838,     5.65792,     186.484,     171.629,     267.397,     336.012,     383.732,
       12301,     60.7515,     46.5465,     21.0067,     10.6336,     20.4179,     60.1583,     34.1838,     5.65792,     186.431,     171.055,     266.555,     336.284,     383.721,
       12361,     60.7719,      46.542,     21.0002,     10.6427,      20.435,     60.1583,     34.1838,     5.65789,     186.352,      170.42,     265.688,     336.058,     383.694,
       12421,      60.789,     46.5353,     21.0027,     10.6566,     20.4614,     60.1583,     34.1839,     5.65782,      186.25,     169.799,     264.901,     335.753,     383.643,
       12481,     60.8017,     46.5257,     21.0027,     10.6678,     20.4826,     60.1583,      34.184,     5.65775,     186.129,     169.244,      264.23,     335.385,     383.561,
       12541,     60.8102,     46.5141,     20.9991,     10.6762,     20.4984,     60.1582,     34.1841,     5.65767,     185.995,     168.776,     263.675,     334.969,      383.44,
       12601,     60.8147,     46.5013,     20.9871,     10.6793,      20.504,     60.1582,     34.1842,     5.65762,     185.852,     168.396,     263.232,     334.516,     383.277,
       12661,     60.8159,     46.4879,     20.9654,     10.6769,     20.4993,     60.1582,     34.1842,     5.65761,     185.705,     168.096,     262.887,     334.038,     383.067,
       12721,     60.8147,     46.4747,     20.9356,     10.6701,     20.4859,     60.1582,     34.1842,     5.65763,     185.559,     167.861,      262.62,     333.547,     382.774,
       12781,     60.8115,     46.4625,     20.9003,     10.6602,     20.4666,     60.1582,     34.1841,     5.65768,     185.415,     167.682,     262.412,     333.052,     382.498,
       12841,     60.8391,     46.4518,     20.8626,      10.649,      20.445,     60.1583,      34.184,     5.65775,     185.277,     167.546,     262.249,      332.56,     382.187,
       12901,     60.6974,      46.443,      20.825,     10.6379,     20.4236,     60.1583,     34.1839,     5.65783,     185.145,     167.444,     262.123,     332.079,     381.832,
       12961,     60.6917,     46.4365,     20.7895,     10.6282,      20.405,     60.1583,     34.1838,     5.65791,     185.088,     167.366,     262.024,     331.613,     381.494,
       13021,     60.6811,     46.4322,     20.7585,     10.6206,     20.3904,     60.1583,     34.1837,     5.65798,     184.963,     167.306,     261.947,     331.168,     381.133,
       13081,     60.6708,     46.4303,      20.731,     10.6154,     20.3802,     60.1583,     34.1836,     5.65804,     184.844,     167.257,     261.886,     330.747,     380.766,
       13141,     60.6608,     46.4306,     20.7069,     10.6124,     20.3745,     60.1584,     34.1836,     5.65808,     184.734,     167.213,     261.838,     330.354,     380.396,
       13201,     60.6402,     46.4328,     20.6861,     10.6112,     20.3723,     60.1584,     34.1835,      5.6581,      184.56,     167.171,       261.8,      329.99,     380.029,
       13261,     60.6339,     46.4367,     20.6672,     10.6115,      20.373,     60.1584,     34.1835,     5.65811,     184.233,      167.13,     261.769,     329.657,     379.666,
       13321,     60.6279,     46.4417,     20.6497,     10.6129,     20.3756,     60.1584,     34.1835,     5.65811,     183.926,     167.088,     261.745,     329.357,     379.312,
       13381,     60.6221,     46.4482,     20.6329,     10.6148,     20.3794,     60.1584,     34.1835,     5.65811,     183.635,     167.047,     261.727,     329.304,     378.965,
       13441,     60.6167,     46.4557,     20.6159,     10.6171,     20.3839,     60.1584,     34.1835,     5.65809,     183.362,     167.007,     261.713,     329.066,     378.628,
       13501,     60.6111,     46.4642,     20.5985,     10.6195,     20.3886,     60.1584,     34.1836,     5.65807,     183.103,      166.97,     261.704,     328.862,     378.303,
       13561,     60.6054,     46.4734,     20.5814,     10.6219,     20.3933,     60.1584,     34.1836,     5.65805,     182.857,     166.936,     261.699,     328.688,     377.989,
       13621,     60.5999,     46.4832,     20.5631,     10.6242,     20.3978,     60.1583,     34.1836,     5.65803,     182.626,     166.907,     261.697,     328.544,     377.686,
       13681,     60.5946,     46.4933,     20.5444,     10.6265,     20.4021,     60.1583,     34.1836,     5.65801,     182.407,     166.883,     261.699,     328.427,     377.398,
       13741,     60.5895,     46.5036,      20.525,     10.6285,     20.4062,     60.1583,     34.1837,     5.65799,     182.201,     166.865,     261.704,     328.336,     377.128,
       13801,     60.5894,     46.5141,     20.5054,     10.6305,       20.41,     60.1583,     34.1837,     5.65798,     182.006,     166.851,     261.712,     328.269,      376.87,
       13861,     60.5844,     46.5245,     20.4851,     10.6323,     20.4134,     60.1583,     34.1837,     5.65796,     181.822,     166.843,     261.722,     328.223,     376.624,
       13921,     60.5796,     46.5348,     20.4644,     10.6339,     20.4165,     60.1583,     34.1837,     5.65794,     181.648,     166.839,     261.733,     328.196,      376.39,
       13981,      60.575,     46.5449,     20.4432,     10.6353,     20.4192,     60.1583,     34.1838,     5.65793,     181.484,      166.84,     261.747,     328.185,     376.168,
       14041,     60.5704,     46.5548,     20.4215,     10.6365,     20.4216,     60.1583,     34.1838,     5.65792,     181.328,     166.844,     261.762,     328.189,     375.957,
       14101,      60.566,     46.5644,     20.3993,     10.6376,     20.4236,     60.1583,     34.1838,     5.65791,     181.182,     166.852,     261.778,     328.206,     375.758,
       14161,     60.5617,     46.5735,     20.3768,     10.6384,     20.4253,     60.1583,     34.1838,      5.6579,     181.043,     166.862,     261.795,     328.233,     375.571,
       14221,     60.5574,     46.5823,     20.3538,     10.6391,     20.4266,     60.1583,     34.1838,     5.65789,     180.912,     166.875,     261.812,     328.269,     375.394,
       14281,     60.5534,     46.5907,     20.3304,     10.6396,     20.4276,     60.1583,     34.1838,     5.65788,     180.787,      166.89,      261.83,     328.312,     375.229,
       14341,     60.5494,     46.5986,     20.3067,       10.64,     20.4284,     60.1583,     34.1838,     5.65787,      180.67,     166.906,     261.848,     328.361,     375.074,
       14401,     60.5455,     46.6061,     20.2826,     10.6402,     20.4288,     60.1583,     34.1838,     5.65787,     180.558,     166.923,     261.867,     328.415,     374.929,
       14461,     60.5418,     46.6131,     20.2583,     10.6404,      20.429,     60.1583,     34.1838,     5.65787,     180.452,     166.941,     261.885,     328.472,     374.795,
